sample-15868|onlar yataq otağından keçərkən madam maqluar gümüş qabları yepiskopun çarpayısı üzərində asılı olan kiçik şkafa qoyurdu.|Hello there
sample-15869|hər axşam yatmağa getməzdən əvvəl öz təsərrüfat işlərini bununla qurtarırdı.|Hello there
sample-15870|yepiskop qonağını pərdənin arxasındakı çarpayının yanına qədər ötürdü.|Hello there
sample-15871|orada qonaq üçün təmiz yataq salınmışdı.|Hello there
sample-15872|yolçu şamdanı kiçik masanın üstünə qoydu.|Hello there
sample-15873|yepiskop:|Hello there
sample-15874|hələlik, gecəniz xeyrə qalsın, dedi.|Hello there
sample-15875|səhər tezdən getməmişdən əvvəl inəklərimizin südündən isti-isti bir fincan içərsiniz.|Hello there
sample-15876|yaxşı südümüz olur.|Hello there
sample-15877|yolçu:|Hello there
sample-15878|çox sağ olun, cənab abbat, dedi.|Hello there
sample-15879|o, bu dinc sözləri söylədikdən sonra, birdən-birə gözlənilmədən onda qəribə bir dəyişiklik əmələ gəldi:|Hello there
sample-15880|möhtərəm qadınlar bu zaman burada olsa idilər, bundan dəhşətə gələrdilər.|Hello there
sample-15881|həmin dəqiqə ona nə kimi bir hiss hakim olduğunu təsəvvürə gətirmək, hətta indi də, bizim üçün çətindir.|Hello there
sample-15882|bu nə idi?|Hello there
sample-15883|xəbərdarlıqmı, yoxsa təhdidmi?|Hello there
sample-15884|yaxud o, özü belə izah edə bilməyəcəyi sövq-təbii bir hissə tabe olurdu?|Hello there
sample-15885|o, sərt hərəkətlə üzünü qocaya doğru çevirdi, qollarını sinəsində çarpazladı və vəhşi bir nəzərlə ev sahibinə baxaraq, xırıltılı səslə qışqırdı:|Hello there
sample-15886|bəs belə, demək siz məni evinizdə bax burada, özünüzlə yanaşı yatmağıma imkan verirsiniz?|Hello there
sample-15887|o susdu, sonra dodaqucu güldü, bu gülüşdə nə isə dəhşətli bir şey vardı.|Hello there
sample-15888|siz nə etdiyinizi yaxşımı fikirləşmisiniz?|Hello there
sample-15889|kim bilsin bəlkə, mən vaxtilə adam da öldürmüşəm?|Hello there
sample-15890|bunu yalnız allah bilir, deyə yepiskop cavab verdi.|Hello there
sample-15891|sonra o, xaç çəkmək üçün bükülmüş barmaqlarını təntənə ilə yuxarı qaldırdı, dua oxuyurmuş kimi, yaxud öz-özünə danışırmış kimi dodaqlarını tərpədərək, yolçuya xeyir-dua verdi və geriyə belə baxmadan öz otağına girdi.|Hello there
sample-15892|yolçu isə başını belə aşağı əymədi.|Hello there
sample-15893|i̇badət otağındakı çarpayıda bir adam yatan zaman, mehrab, divarın bir başından o biri başınadək çəkilmiş böyük pərdə ilə örtülərdi.|Hello there
sample-15894|yepiskop bu pərdənin yanından ötərkən diz çökdü və qısa bir dua oxudu.|Hello there
sample-15895|bir dəqiqə sonra o, artıq bağda gəzinir və tanrının gecələr oyaq olanların gözləri qarşısında açıb göstərdiyi böyük sirri bütün qəlbi və fikri ilə seyrə dalaraq düşünürdü.|Hello there
sample-15896|yolçuya gəlincə, o elə bərk yorulmuşdu ki, gözəl təmiz mələfələrə belə sevinmədi.|Hello there
sample-15897|katorqalılar kimi, burnunun bir deşiyini tutub o biri ilə üfləyərək, şamı söndürdü, paltarını soyunmadan uzandı və dərhal dərin yuxuya getdi.|Hello there
sample-15898|yepiskop bağdan öz yataq otağına qayıtdığı zaman gecəyarı idi.|Hello there
sample-15899|bir neçə dəqiqə sonra kiçik evdə hamı yuxuya getmişdi.|Hello there
sample-15901|altinci fəsi̇l.|Hello there
sample-15902|jan valjan.|Hello there
sample-15903|gecəyarısı jan valjan oyandı.|Hello there
sample-15904|jan valjan bri əyalətində yoxsul bir kəndli ailəsində anadan olmuşdu.|Hello there
sample-15905|uşaqlıqda savad öyrənməmişdi.|Hello there
sample-15906|böyüdüyü zaman faverolda ağac başı kəsməklə məşğul olurdu.|Hello there
sample-15907|anasının adı anna matye, atasının isə jan valjan və ya vlajan idi.|Hello there
sample-15908|jan valjan xasiyyətcə dalğın idi, ancaq kədərli deyildi bu, möhkəm ünsiyyət bağlayan adamlara xasdır.|Hello there
sample-15909|ümumiyyətlə isə, jan valjan hər halda, zahirən çox süst və əhəmiyyətsiz bir adama bənzəyirdi.|Hello there
sample-15910|hələ lap uşaq ikən o, ata və anasını itirmişdi.|Hello there
sample-15911|anası zahı yatarkən ona pis baxıldığından ölmüşdü.|Hello there
sample-15912|atası da özü kimi ağac başı kəsməklə məşğul olduğundan, ağacdan yıxılaraq həlak olmuşdu.|Hello there
sample-15913|jan valjanın özündən böyük olan dul bacısından başqa heç kəsi qalmamışdı.|Hello there
sample-15914|jan valjanı da bu bacı böyütmüşdü.|Hello there
sample-15915|nə qədər ki əri sağ idi o, jan valjanı yedirib saxlayırdı.|Hello there
sample-15916|əri öldü.|Hello there
sample-15917|uşaqların ən böyüyü səkkiz yaşında, kiçiyi isə bir yaşında idi.|Hello there
sample-15918|jan valjanın o vaxt iyirmi dörd yaşı tamam olmuşdu.|Hello there
sample-15919|beləliklə, onun gəncliyi ağır və ucuz əməyə həsr olundu.|Hello there
sample-15920|onun sevməyə vaxtı yox idi.|Hello there
sample-15921|axşamlar o, yorğun halda evə gəlib, dinməz-söyləməz şorbasını yeyərdi.|Hello there
sample-15922|çox zaman o, yemək yeyərkən bacısı janna onun qabından ən yaxşı ət parçasını, bir tikə quyruğu və ya kələm yarpağını çıxararaq, uşaqlarından birinə verərdi.|Hello there
sample-15923|o isə sanki, heç nə görmürmüş kimi, bacısına mane olmaz və süfrənin üzərinə əyilib çənəsini və burnunu az qala şorba qabına soxaraq, gözünün üstünə düşən və kasanın üzərində sallanan saçlarını yığışdırmadan yeməyinə davam edərdi.|Hello there
sample-15924|faverolda valjanın daxması yaxınlığında, dar küçənin o biri tərəfində mari-klod adında bir fermer qadın olurdu.|Hello there
sample-15925|valjan ailəsinin demək olar ki, həmişə ac olan uşaqları bəzən mariklodun yanına qaçaraq, guya, analarının adından bir qab süd alar, bir hasarın altında və ya bir xiyabanın küncündə bir-birinin əlindən qapa-qapa elə tələsik içərdilər ki, südün çoxunu ətəklərinə tökərdilər.|Hello there
sample-15926|anaları onların bu kələklərini bilsəydi, müqəssirlərə şiddətli cəza verərdi.|Hello there
sample-15927|kəskin sərt xasiyyətli jan valjan uşaqların içdiyi südün pulunu bacısından gizli olaraq fermer qadına verər və uşaqları cəzadan qurtarardı.|Hello there
sample-15928|o, əlindən gələn hər işi görərdi.|Hello there
sample-15929|bacısı da işləyirdi, ancaq yeddi uşağı yedirmək asan deyildi.|Hello there
sample-15930|ehtiyac bu bədbəxt ailəni getdikcə daha artıq sıxırdı.|Hello there
sample-15931|bir dəfə qış olduqca ağır keçdi.|Hello there
sample-15932|ailəsi çörəksiz qaldı.|Hello there
sample-15933|sözün tam mənası ilə.|Hello there
sample-15934|yeddi uşaq çörəksiz qalmışdı.|Hello there
sample-15935|bir bazar axşamı faverol meydanındakı çörəkçixana sahibi mober i̇zabo yatmağa hazırlaşırkən, dükanın qabağındakı dəmir şəbəkəli şüşə pəncərəyə nəyin isə bərk dəydiyini eşitdi.|Hello there
sample-15936|o, tez dükana girdikdə yumruqla sındırılmış şüşədən və deşilmiş şəbəkədən bir qolun içəri soxulduğunu gördü.|Hello there
sample-15937|qol bir çörək götürüb yox oldu.|Hello there
sample-15938|i̇zabo dərhal küçəyə çıxdı, oğru var qüvvəsi ilə qaçırdı, i̇zabo oğrunun dalınca yüyürüb ona çatdı.|Hello there
sample-15939|oğru çörəyi atmışdı, lakin əli qan içində idi.|Hello there
sample-15940|bu, jan valjan idi.|Hello there
sample-15941|bu hadisə 1795-ci ildə baş vermişdi.|bu hadisə min yeddi yüz doxsan beşinci ildə baş vermişdi.
sample-15942|ondan bir tüfəng də tapdılar o, gözəl atıcı idi və bəzən brakonyerlik edərdi.|Hello there
sample-15943|brakonyerlərə qarşı tamamilə qanuni olan pis bir fikir var.|Hello there
sample-15944|şəhərlər qaniçən insanlar yaradır, çünki şəhər həyatı insanların əxlaqını pozur.|Hello there
sample-15945|dağlar, dənizlər, meşələr isə vəhşi insanlar yaradır:|Hello there
sample-15946|jan valjan müqəssir hesab olundu.|Hello there
sample-15947|qanun maddələrinin tamamilə müəyyən mənası vardır.|Hello there
sample-15948|bizim dövrümüzdə qorxunc dəqiqələr olur:|Hello there
sample-15949|bu, həmin dəqiqələrdir ki, cəza sistemi insan həyatının sarsıldığını elan edir.|Hello there
sample-15950|cəmiyyətin düşünən bir məxluqdan üz döndərdiyi, onu həmişəlik özündən rədd etdiyi bu an nə qədər məşumdur!|Hello there
sample-15951|jan valjan beş il katorqa cəzasına məhkum edildi.|Hello there
sample-15952|1796-cı il aprelin 22-də, parisdə i̇talyan ordusu baş komandanının montenote yaxınlığında çaldığı qələbə münasibətilə bayram edilirdi.|1796-cı il aprelin iyirmi ikidə, parisdə i̇talyan ordusu baş komandanının montenote yaxınlığında çaldığı qələbə münasibətilə bayram edilirdi.
sample-15953|həmin gün bisetrdə bir böyük dəstə katorqalını buxovlayırdılar.|Hello there
sample-15954|jan valjan da bu dəstənin içində idi.|Hello there
sample-15955|keçmiş həbsxana qapıçısı indi onun doxsan yaşı vardır həyətin şimal bucağında dördüncü zəncirin ucuna buxovlanmış bu biçarəni indi də yaxşı xatırlayır.|Hello there
sample-15956|o da hamı kimi yerdə oturmuşdu.|Hello there
sample-15957|elə bil, o öz vəziyyətini heç başa düşmürdü.|Hello there
sample-15958|yalnız onun çox dəhşətli olduğunu dərk edirdi.|Hello there
sample-15959|bəlkə də, bu yazıq, cahil adam taleyinin çox amansız olduğunu dumanlı bir şəkildə təsəvvür edirdi.|Hello there
sample-15960|şiddətli çəkic zərbələri ilə dəmir xaltanı onun boynuna bənd etdikləri zaman o ağlayırdı, göz yaşları onu boğur, danışmağa qoymurdu.|Hello there
sample-15961|yalnız ara-sıra:|Hello there
sample-15962|―mən faverolda ağac kəsirdim deyə bilirdi.|Hello there
sample-15963|onun bu hərəkətindən başa düşmək olurdu ki, onun cinayəti, nədən ibarət olur-olsun, yeddi körpəni yedirmək və geydirmək üçün edilmişdir.|Hello there
sample-15964|o, tulona göndərildi.|Hello there
sample-15965|onu iyirmi yeddi günə boğazı zəncirli halda arabada oraya apardılar, tulonda ona qırmızı dustaq köynəyi geydirdilər.|Hello there
sample-15966|vaxtilə onun həyatını təşkil edən bütün keçmişi, hətta adı belə qeyb oldu.|Hello there
sample-15967|o artıq jan valjan deyildi:|Hello there
sample-15968|bacısı necə oldu?|Hello there
sample-15969|onun yeddi kiçik uşağı necə oldu?|Hello there
sample-15970|kimə nə dəxli var!|Hello there
sample-15971|bu köhnə macəradır.|Hello there
sample-15972|öz arxasını, himayəkarını, yurdunu itirmiş olan bu bədbəxt biçarə canlı məxluqlar yalqız qalaraq dörd bir tərəfə kim bilir, məhz haraya, bəlkə də, hərə öz yolu ilə dağılışıb getdi və tək qalmış biçarələri udan soyuq duman içərisində, bəşər övladının bu nəşəsiz yürüşündə bu qədər bədbəxtlərin yox olduğu kədərli zülmət içində dağılışıb yox oldular.|Hello there
sample-15973|onlar öz ana yurdlarını buraxıb getdilər.|Hello there
sample-15974|kənd kilsəsinin zəng qülləsi onları unutdu:|Hello there
sample-15975|öz əkin yerləri onları unutdu, bir neçə il katorqada qaldıqdan sonra jan valjan özü də onları unutdu.|Hello there
sample-15976|onun yaralı qəlbində yalnız yara yeri qaldı.|Hello there
sample-15977|vəssalam.|Hello there
sample-15978|gərək ki, bu, həbs olunduğunun dördüncü ilinin sonunda idi.|Hello there
sample-15979|doğrusu, bu məlumatı ona kim çatdırdığını bilmirəm.|Hello there
sample-15980|onların ailəsini hələ kənddən tanıyan bir adam onun bacısına rast gəlmişdi.|Hello there
sample-15981|o, parisdə idi.|Hello there
sample-15982|sen-sülpis yaxınlığında balaca və yoxsul çörəkçilər küçəsində yaşayırdı.|Hello there
sample-15983|yanında yalnız bir uşağı, ən kiçik oğlu qalmışdı.|Hello there
sample-15984|bəs qalan altı uşaq harada idi?|Hello there
sample-15985|yəqin, özü də bunu bilmirdi.|Hello there
sample-15986|hər səhər çəkməçilər küçəsində 3 nömrəli evdə olan mətbəəyə gedirdi, orada çap edilmiş vərəqləri bükməklə məşğul idi.|hər səhər çəkməçilər küçəsində üç nömrəli evdə olan mətbəəyə gedirdi, orada çap edilmiş vərəqləri bükməklə məşğul idi.
sample-15987|i̇şə səhər saat altıda, qış vaxtı işıqlaşmağa hələ çox qalmış getmək lazım idi.|Hello there
sample-15988|mətbəə olan evdə bir məktəb var idi.|Hello there
sample-15989|yeddi yaşında olan kiçik uşağını o, bu məktəbə aparırdı.|Hello there
sample-15990|lakin o özü mətbəəyə saat altıda gedirdi, məktəb isə saat yeddidə açılırdı, odur ki, uşaq hər gün məktəbin qapısı açılana qədər bir saat həyətdə durmağa məcbur olurdu, qışda, qaranlıqda tam bir saat gözləməli olurdu.|Hello there
sample-15991|onu mətbəəyə buraxmırdılar ki, işə mane olar.|Hello there
sample-15992|şiddətli yağış yağdığı zaman qapıçı qarının uşağa yazığı gələr, onu öz daxmasına aparardı, orada yalnız köhnə bir çarpayı, bir cəhrə və iki taxta stul var idi.|Hello there
sample-15993|uşaq isinmək üçün pişiyi qucaqlayaraq bir küncdə yatardı.|Hello there
sample-15994|saat yeddidə məktəb açılar, uşaq dərsə gedərdi.|Hello there
sample-15995|jan valjana verilən xəbər ancaq bundan ibarət idi.|Hello there
sample-15996|bu xəbər birdən-birə çaxan bir ildırım, qəflətən açılan pəncərə kimi, onun bir zaman sevdiyi bu adamların həyatını bir saniyəliyə görməyə imkan verdi, sonra yenə bağlandı, onlardan daha heç bir xəbər gəlmədi, o, onları heç bir zaman görmədi, onlara bir dəfə belə rast gəlmədi.|Hello there
sample-15997|bu kədərli hekayəmizdə biz də onlardan bir daha bəhs etməyəcəyik.|Hello there
sample-15998|həmin dördüncü ilin sonunda jan valjanın katorqadan qaçmaq növbəsi çatdı.|Hello there
sample-15999|bu nəşəsiz yerlərin adətinə görə, yoldaşları ona kömək etdilər.|Hello there
sample-16000|o qaçdı, iki gün düzlərdə azad dolaşdı, lakin təqib edilmək, hər saniyə dönüb geriyə baxmaq, cüzi xışıltıdan diksinmək, hər şeydən, bacadan çıxan tüstüdən, yoldan keçən adamdan, hürən itdən, çapan atdan, zəng qülləsindəki saatın səsindən qorxmaq:|Hello there
sample-16001|işıq olduğu üçün gündüzdən, qaranlıq olduğu üçün gecədən qorxmaq, yoldan, cığırdan, koldan, yatmaqdan qorxmaq azadlıqdırmı?|Hello there
sample-16002|i̇kinci gün axşamçağı onu tutdular.|Hello there
sample-16003|otuz altı saat o heç bir şey yeməmiş və yatmamışdı.|Hello there
sample-16004|dəniz məhkəməsi bu hərəkəti üçün onun cəza müddətini üç il artırdı və bu surətdə cəzası səkkiz ilə çatdı.|Hello there
sample-16005|altıncı il yenidən onun qaçmaq növbəsi gəldi, o fürsətdən istifadə etdi, lakin qaça bilmədi.|Hello there
sample-16006|dustaqlar yoxlandıqda, onu tapmadılar.|Hello there
sample-16007|top atıldı və həmin gecə həbsxananı dolaşan qarovulçular onu axtararaq, tikilməkdə olan bir gəminin altında tapdılar:|Hello there
sample-16008|onu tutmaq istədikdə müqavimət göstərdi.|Hello there
sample-16009|həm qaçmaq, həm də üsyan.|Hello there
sample-16010|bunun da iki ilini jan valjan ikiqat qandal daşımalı idi.|Hello there
sample-16011|oldu on üç il.|Hello there
sample-16012|onuncu il yenə də onun qaçmaq növbəsi gəldi, o yenə bundan istifadə etdi.|Hello there
sample-16013|yenə də müvəffəq olmadı.|Hello there
sample-16014|bu eyni cəhd üçün işinin üstünə daha üç il əlavə olundu.|Hello there
sample-16015|oldu on altı il.|Hello there
sample-16016|bu dörd saat yox olması üçün də üç il cəza aldı, oldu on doqquz il.|Hello there
sample-16017|1815-ci ilin oktyabrında onu azad etdilər.|min səkkiz yüz on beşinci ilin oktyabrında onu azad etdilər.
sample-16018|katorqaya isə 1790-cı ildə bir pəncərə sındırıb, bir çörək götürdüyü üçün göndərilmişdi.|katorqaya isə min yeddi yüz doxsanınc ildə bir pəncərə sındırıb, bir çörək götürdüyü üçün göndərilmişdi.
sample-16019|bu kitabın müəllifi, cinayət hüququ və qanun adına cəza vermək məsələlərini öyrənərkən ikinci dəfədir ki, insan taleyinin fəlakətə uğraması səbəbi kimi çörək oğurlamaq hadisəsinə rast gəlir, klod ge də çörək oğurlamışdı, jan valjan da.|Hello there
sample-16020|i̇ngiltərə statistikası müəyyən etmişdir ki, londonda beş oğurluqdan dördünə səbəb bilavasitə aclıq olmuşdur.|Hello there
sample-16021|jan valjan katorqa həbsxanasına titrəyə-titrəyə və ağlaya-ağlaya girmişdi, oradan isə qəlbi daşa dönmüş halda çıxdı:|Hello there
sample-16022|katorqaya gedəndə ümidsizlikdən onun qəlbi parçalanırdı, çıxanda isə çox kədərli idi.|Hello there
sample-16023|bu adamın qəlbində nələr olmuşdu?|Hello there
sample-16024|yeddi̇nci̇ fəsi̇l.|Hello there
sample-16025|ümidsizliyin dərinliyi.|Hello there
sample-16026|bunu izah etməyə çalışaq.|Hello there
sample-16027|cəmiyyət bu cür hadisələrə dərindən diqqət etməyə borcludur, çünki bunları özü yaradır.|Hello there
sample-16028|söylədiyimiz kimi, jan valjan cahil bir adam olsa da, ağılsız deyildi.|Hello there
sample-16029|onda fitri bir zəka vardı.|Hello there
sample-16030|o, özünü hakim elan etdi və hər kəsdən əvvəl özünü mühakimə etdi.|Hello there
sample-16031|―insan ac olduqda, gözləyə bilərmi?|Hello there
sample-16032|sözlərinə etiraz etmək çətin deyildir:|Hello there
sample-16033|deməli, səbir etmək lazım idi, hətta onun yazıq balaca uşaqları üçün də belə yaxşı olardı:|Hello there
sample-16034|hər halda, insanı yoxsulluqdan şərəfsizliyə aparan yol yaxşı çıxış yolu deyildir.|Hello there
sample-16035|bir sözlə, o, özünün müqəssir olduğunu etiraf etdi.|Hello there
sample-16036|sonra o, özünə belə bir sual verdi:|Hello there
sample-16037|bütün bu faciəli hadisədə müqəssir təkcə odurmu?|Hello there
sample-16038|bundan başqa, öz cinayətini açıqcasına boynuna alan cinayətkar üçün bu cəza həddindən artıq ağır deyildimi?|Hello there
sample-16039|ədalət məhkəməsi onu bu qədər şiddətli cəzalandırmaqla caninin özündən daha artıq cinayətə yol verməmişdirmi?|Hello there
sample-16040|bütün bunlar mizan-tərəziyə qoyularsa, cəzanın qəbahətdən daha ağır olduğu meydana çıxmazmı?|Hello there
sample-16041|cəzanın ağırlığı qəbahətin böyüklüyünü azaltmırmı?|Hello there
sample-16042|cəza verənlərin cinayəti məhkum edilənin cinayətindən daha çox olmurmu?|Hello there
sample-16043|müqəssir qurbana, borclu borc verənə çevrilmirmi?|Hello there
sample-16044|haqq, bu haqqı pozanın tərəfində durmurmu?|Hello there
sample-16045|o, özünə belə bir sual verdi:|Hello there
sample-16046|o, öz-özünə belə bir sual verdi:|Hello there
sample-16047|o, bütün bu məsələləri həll etdikdən sonra cəmiyyəti mühakimə etdi və hökm çıxartdı.|Hello there
sample-16048|o, cəmiyyəti öz nifrətinə məhkum etdi.|Hello there
sample-16049|o, taleyinin məsuliyyətini cəmiyyətin üzərinə qoyub, öz-özünə dedi:|Hello there
sample-16050|bəlkə, bir gün gələcək ki, o, bunun üçün cəmiyyətdən haqq-hesab çəkməyə cürət edəcəkdir.|Hello there
sample-16051|o öz-özünə dedi ki, onun vurduğu ziyanla ona vurulmuş ziyan arasında heç bir müvazinət yoxdur:|Hello there
sample-16052|nəhayət, o, belə bir nəticəyə gəldi ki, ona verilən cəza, qanunsuz olmasa da, hər halda, ədalətli də deyildir.|Hello there
sample-16053|jan valjanın qəlbi qəzəblə dolu idi.|Hello there
sample-16054|həm də bəşər cəmiyyəti ona yalnız pislik etmişdi.|Hello there
sample-16055|cəmiyyət ona ancaq ―ədalət dediyi və yalnız zərbə vurmaq istədiyi adamlara göstərdiyi üzünü çevirmişdi.|Hello there
sample-16056|i̇nsanlar həmişə yalnız əzab vermək üçün ona yaxınlaşırdılar.|Hello there
sample-16057|onun yeganə silahı kin idi.|Hello there
sample-16058|o, bu silahı katorqada itiləməyi, azadlıq günü uçun gəldiyi zaman onu özü ilə bərabər aparmağı qət etdi.|Hello there
sample-16059|tulonda katorqalılar üçün bir məktəb vardı.|Hello there
sample-16060|bu məktəbi inyorantlı rahiblər açmışdılar.|Hello there
sample-16061|jan valjan da bu həvəskarlar sırasında idi.|Hello there
sample-16062|o, qırx yaşında məktəbə girdi, oxumaq, yazmaq və hesab öyrəndi.|Hello there
sample-16063|bəzən maarif və bilik yalnız şərin qüdrətini artırır.|Hello there
sample-16064|beləliklə, on doqquz il əzab və köləlik həyatı keçirdikdən sonra bu adam həm yüksəldi, həm də alçaldı.|Hello there
sample-16065|onun qəlbinə bir tərəfdən nur yağdı, o biri tərəfdən də zülmət çökdü.|Hello there
sample-16066|gördüyümüz kimi, jan valjan təbiətən pis adam deyildi.|Hello there
sample-16067|katorqaya düşdüyü zaman o hələ rəhmli idi.|Hello there
sample-16068|məhz katorqada o, cəmiyyəti müqəssir etdi və ürəyinin kinlə dolduğunu hiss etdi:|Hello there
sample-16069|burada biz bir dəqiqə fikirləşməyə bilməyəcəyik.|Hello there
sample-16070|i̇nsan təbiəti kökündən, yerli-dibli dəyişilə bilərmi?|Hello there
sample-16071|i̇nsanın taleyi acı olmuşsa, onun qəlbi taleyin təsiri altında tamamilə dəyişilib kinli ola bilərmi?|Hello there
sample-16072|bəli, bu şübhəsizdir, biz də qətiyyən gizlətmək istəmirik ki, bunu müşahidə edən fizioloq burada əlacsız bir xəstəliyin olduğunu söylərdi:|Hello there
sample-16073|o, qəlbində nələr baş verdiyini, hansı hisslərin oyandığını dərk edirdimi?|Hello there
sample-16074|biz bunu qəti söyləyə bilmərik.|Hello there
sample-16075|hətta buna inanmırıq da.|Hello there
sample-16076|o, bu zülmət içində dolaşaraq, korlar və ya xəyalpərəstlər kimi gözü bağlı özünə yol axtarırdı.|Hello there
sample-16077|lakin şimşək sönür və yenə qaranlıq çökürdü.|Hello there
sample-16078|bu nə idi?|Hello there
sample-16079|o, özü də bunun nə olduğunu artıq xatırlamırdı.|Hello there
sample-16080|o, birdən-birə qəfəsinin açıq olduğunu görən bir canavar kimi sürətlə qaçırdı.|Hello there
sample-16081|ağıl isə:|Hello there
sample-16082|lakin bu qədər şiddətli sınaq qarşısında ağıl susur, yalnız sövq-təbii hökm edirdi, yalnız vəhşi heyvan iş görürdü.|Hello there
sample-16083|tutulduqdan sonra verilən yeni cəzalar onun daha da vəhşiləşməsinə səbəb olurdu.|Hello there
sample-16084|bunu da unutmamalıyıq ki, jan valjan çox böyük fiziki qüvvəyə malik idi:|Hello there
sample-16085|katorqada olanlar içərisində belə qüvvətli bir adam yox idi.|Hello there
sample-16086|ağır dəmir kanatı çəkməkdə, yaxud gəminin çarxını döndərməkdə jan valjan dörd nəfəri əvəz edirdi.|Hello there
sample-16087|ötəri qeyd edək ki, paris bazarlarının yaxınlığında olan montarjeyl küçəsinin adı da bu sözdən əmələ gəlmişdir.|Hello there
sample-16088|yoldaşları ona domkrat jan ləqəbi vermişdilər.|Hello there
sample-16089|təsadüfən burada olan jan valjan çiynini bu sütuna vermiş və fəhlələr gəlib yetişənə qədər saxlamışdı.|Hello there
sample-16090|bu elm əzələləri idarə etmək elmidir.|Hello there
sample-16091|bu, dustaqların, yəni, daim həşərata və quşlara qibtə edən insanların hər gün təkmilləşdirdiyi gizli bir müvazinət ustalığıdır.|Hello there
sample-16092|bəzən bu üsulla həbsxananın damına belə çıxardı.|Hello there
sample-16093|jan valjan az danışırdı.|Hello there
sample-16094|o heç zaman gülməzdi.|Hello there
sample-16095|doğrudan da, o, daim öz fikirlərinə aludə idi.|Hello there
sample-16096|naqis bir şüurun xəstə təəssüratı pərdəsi arasından o, başı üzərində qorxunc bir qüvvənin hakim olduğunu dumanlı sürətdə hiss edirdi.|Hello there
sample-16097|ona elə gəlirdi ki, bu uzaq parıltı onu əhatə edən gecənin qaranlığını daha da qatılaşdırır, onu daha da dəhşətli edirdi.|Hello there
sample-16098|onun fikirlərinin mahiyyəti nədən ibarət idi?|Hello there
sample-16099|dəyirman daşı altına düşmüş bir darı dənəsi düşünməyə qadir olsaydı, o da, ehtimal, jan valjan kimi düşünərdi.|Hello there
sample-16100|əvvəlkinə nisbətən daha çox yetişmiş, lakin eyni zamanda daha çox həyəcanlı olan zehni üsyan edərdi.|Hello there
sample-16101|başına gələn hadisələrin hamısı ona mənasız görünürdü.|Hello there
sample-16102|ətrafındakı hər bir şey həqiqətdən uzaq bir təsir bağışlayırdı.|Hello there
sample-16103|o, öz-özünə:|Hello there
sample-16104|bir neçə addımlıqda dayanmış olan nəzarətçiyə baxardı:|Hello there
sample-16105|zahiri aləm onun üçün yox kimi idi.|Hello there
sample-16106|i̇şıq onun qəlbinə, sanki, dar bir yerdən daxil olurdu.|Hello there
sample-16107|gördüyümüz kimi, jan valjanın pasportu üzərində çox təhlükəli adam olması haqqındakı qeyd heç də əsassız deyildi.|Hello there
sample-16108|sərtləşmiş, bərk bir qəlb isə göz yaşı tanımaz.|Hello there
sample-16109|jan valjan katorqadan xilas olduğu vaxta kimi, tam on doqquz ildən bəri idi ki, bir damcı göz yaşı axıtmamışdı.|Hello there
sample-16110|səkki̇zi̇nci̇ fəsi̇l.|Hello there
sample-16111|dəniz və zülmət.|Hello there
sample-16112|dənizə insan düşmüşdür!|Hello there
sample-16113|nə olsun ki!|Hello there
sample-16114|gəmi dayanmır.|Hello there
sample-16115|külək şiddətlə əsir.|Hello there
sample-16116|bu məşum gəminin öz yolu vardır, o yoluna davam etməlidir.|Hello there
sample-16117|gəmi irəliləyir.|Hello there
sample-16118|i̇nsan suların altında yox olur və yenə görünür, gah batır, gah çıxır, əllərini uzadaraq köməyə çağırır.|Hello there
sample-16119|lakin onun səsini eşidən yoxdur.|Hello there
sample-16120|fırtına gəmini sarsıdır, lakin gəmi yoluna davam edir.|Hello there
sample-16121|matroslar və sərnişinlər suda boğulan adamı daha görmürlər:|Hello there
sample-16122|bədbəxtin başı ucsuz-bucaqsız dalğalarda bir nöqtəyə bənzəyir.|Hello there
sample-16123|onun dəhşətli bağırtıları dənizin gurultusunda qeyb olur.|Hello there
sample-16124|gözdən itməkdə olan bu yelkən boğulan adama nə qədər dəhşətli görünür!|Hello there
sample-16125|o, sərsəm, çılğın baxışlarla bu yelkənə baxır.|Hello there
sample-16126|yelkən uzaqlaşır, solur, kiçilir.|Hello there
sample-16127|görəsən, ona nə oldu?|Hello there
sample-16128|o sürüşüb yıxıldı hər şey bitdi.|Hello there
sample-16129|o, dəhşətli dəniz dalğalarının qoynundadır.|Hello there
sample-16130|onun ayaqları altında hər şey axıb gedir, hər şey dağılır.|Hello there
sample-16131|hər dəfə suyun içinə batdıqda gözlərinə qaranlıq uçurumlar görünür:|Hello there
sample-16132|iyrənc məchul bitkilər ondan yapışıb, ayaqlarına dolaşır, özlərinə tərəf çəkir:|Hello there
sample-16133|o, özünün də bu girdablara qarışdığını, dəniz köpüyünün bir hissəciyinə çevrildiyini hiss edir.|Hello there
sample-16134|dalğalar onu bir-birinə tərəf tullayır, o dalğaların acılığını udur, qəddar okean onu qəzəblə qərq edir:|Hello there
sample-16135|ucsuz-bucaqsız dəniz onun can çəkişməsindən həzz alır.|Hello there
sample-16136|sanki, bütün bu sular, dalğalar nifrət və kin mücəssəməsidir.|Hello there
sample-16137|lakin o, yenə də mübarizə edir.|Hello there
sample-16138|o, müqavimət göstərməyə, suyun üzündə dayanmağa çalışır, son gücünü toplayaraq üzür.|Hello there
sample-16139|bəs gəmi necə oldu?|Hello there
sample-16140|o, uzaqdadır.|Hello there
